ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
15784;7.2;-55.9;7.03;0.06;Negativno;Ne
15785;3.9;-48.4;5.45;0.08;Negativno;Ne
15786;6.5;-45.2;6.35;0.0;Negativno;Ne
15787;3.1;-59.6;5.69;0.53;Negativno;Ne
15788;2.8;-55.8;6.28;0.07;Negativno;Ne
15789;2.4;-68.8;6.0;0.14;Negativno;Ne
15790;1.7;-49.2;7.39;0.04;Negativno;Ne
15791;3.9;-68.3;6.76;0.75;Negativno;Ne
15792;0.6;-65.9;10.23;0.8;Negativno;Ne
15793;12.4;-48.9;5.35;1.32;Negativno;Ne
15794;11.1;-55.4;5.76;0.29;Negativno;Ne
15795;18.1;-63.0;10.55;0.4;Negativno;Ne
15796;0.0;-77.4;6.74;0.3;Negativno;Ne
15797;2.2;-65.3;9.19;0.08;Negativno;Ne
15798;9.2;-57.4;9.62;0.23;Negativno;Ne
15799;0.7;-66.6;4.71;0.37;Negativno;Ne
15800;3.8;-59.8;8.34;0.03;Negativno;Ne
15801;1.0;-51.0;6.35;0.1;Negativno;Ne
15802;4.0;-51.7;5.61;0.88;Negativno;Ne
15803;4.6;-64.0;4.94;0.06;Negativno;Ne
15804;4.7;-54.3;9.3;0.03;Pozitivno;Ne
15805;1.2;-76.7;9.88;0.34;Negativno;Ne
15806;1.7;-59.1;10.43;0.28;Negativno;Ne
15807;4.4;-76.1;7.68;0.83;Negativno;Ne
15808;6.4;-44.6;6.94;0.51;Negativno;Ne
15809;1.7;-40.0;5.47;0.85;Negativno;Ne
15810;1.0;-72.5;9.02;0.77;Negativno;Ne
15811;19.7;-52.7;5.93;0.1;Negativno;Ne
15812;7.1;-68.1;6.31;0.48;Negativno;Ne
15813;7.3;-59.8;4.9;0.35;Negativno;Ne
15814;1.2;-52.5;5.03;1.76;Negativno;Ne
15815;1.8;-48.4;7.91;0.83;Negativno;Ne
15816;5.1;-55.0;6.48;2.78;Negativno;Ne
15817;10.8;-54.1;8.46;0.65;Negativno;Ne
15818;4.6;-52.9;2.54;0.44;Negativno;Ne
15819;6.1;-49.2;5.25;1.75;Negativno;Ne
15820;10.9;-51.9;7.73;0.48;Negativno;Ne
15821;3.9;-71.0;6.15;0.26;Negativno;Ne
15822;9.6;-67.9;6.83;0.12;Negativno;Ne
15823;2.9;-45.5;4.92;0.21;Negativno;Ne
15824;5.0;-73.1;8.04;1.91;Negativno;Ne
15825;3.7;-46.3;4.21;0.43;Negativno;Ne
15826;4.5;-67.2;7.8;0.1;Negativno;Ne
15827;10.4;-52.7;9.57;0.79;Negativno;Ne
15828;4.7;-53.1;8.33;0.48;Negativno;Ne
15829;3.4;-68.4;9.6;0.37;Negativno;Ne
15830;7.4;-56.1;5.15;0.71;Negativno;Ne
15831;2.8;-61.6;5.56;0.7;Negativno;Ne
15832;0.1;-55.6;10.63;1.58;Negativno;Ne
15833;3.2;-58.1;7.55;0.93;Negativno;Ne
15834;3.5;-51.0;6.85;0.02;Negativno;Ne
15835;1.3;-49.9;8.94;0.49;Negativno;Ne
15836;2.2;-65.8;4.66;0.43;Negativno;Ne
15837;2.2;-74.0;4.88;0.04;Negativno;Ne
15838;5.3;-73.6;5.59;1.59;Negativno;Ne
15839;15.4;-46.5;5.34;0.16;Negativno;Ne
15840;4.9;-51.3;5.88;0.03;Negativno;Ne
15841;18.2;-59.1;7.2;0.58;Negativno;Ne
15842;0.0;-60.0;3.75;0.3;Negativno;Ne
15843;2.7;-50.5;4.67;0.55;Negativno;Ne
15844;6.2;-65.5;6.53;0.5;Negativno;Ne
15845;2.1;-76.7;2.52;0.74;Negativno;Ne
15846;5.1;-60.3;7.75;0.0;Negativno;Ne
15847;11.7;-71.9;8.3;0.07;Negativno;Ne
15848;4.9;-60.9;8.33;0.4;Negativno;Ne
15849;5.6;-64.0;6.33;2.03;Negativno;Ne
15850;0.5;-60.6;1.43;0.69;Negativno;Ne
15851;0.7;-73.8;7.23;0.36;Negativno;Ne
15852;3.5;-73.8;7.05;0.21;Negativno;Ne
15853;1.5;-53.5;6.09;0.19;Negativno;Ne
15854;13.4;-53.5;8.19;0.18;Negativno;Ne
15855;0.3;-58.7;7.78;0.5;Negativno;Ne
15856;3.6;-67.3;7.16;0.34;Negativno;Ne
15857;2.6;-52.3;4.7;0.3;Negativno;Ne
15858;0.2;-64.7;6.96;2.7;Negativno;Ne
15859;3.5;-69.9;5.05;0.3;Negativno;Ne
15860;4.8;-71.4;3.84;0.04;Negativno;Ne
15861;6.8;-64.2;7.41;0.63;Negativno;Ne
15862;1.3;-65.2;9.4;0.37;Negativno;Ne
15863;2.4;-57.0;5.94;0.17;Negativno;Ne
15864;5.7;-77.0;6.51;0.02;Negativno;Ne
15865;9.4;-60.7;5.0;0.67;Negativno;Ne
15866;0.5;-49.4;8.31;0.68;Negativno;Ne
15867;0.9;-67.4;10.65;0.04;Negativno;Ne
15868;7.9;-52.2;4.82;0.02;Negativno;Ne
15869;1.9;-73.5;5.33;0.19;Negativno;Ne
15870;4.8;-80.6;6.47;0.96;Negativno;Ne
15871;4.8;-66.4;4.96;0.53;Negativno;Ne
15872;4.9;-66.6;6.49;0.35;Negativno;Ne
15873;0.6;-53.7;6.42;0.33;Negativno;Ne
15874;1.6;-63.0;9.37;0.22;Negativno;Ne
15875;11.4;-57.2;5.84;1.34;Negativno;Ne
15876;1.6;-41.9;4.55;0.12;Negativno;Ne
15877;5.1;-58.6;5.04;0.05;Negativno;Ne
15878;3.1;-74.9;2.12;0.32;Negativno;Ne
15879;9.4;-54.7;7.14;0.19;Negativno;Ne
15880;4.0;-63.1;6.47;1.1;Negativno;Ne
15881;6.7;-59.7;6.55;0.76;Negativno;Ne
15882;3.0;-84.8;5.09;0.19;Negativno;Ne
15883;1.8;-61.3;3.75;0.75;Negativno;Ne
15884;5.4;-56.8;8.0;0.68;Negativno;Ne
15885;4.6;-68.3;6.8;0.7;Negativno;Ne
15886;2.8;-79.5;5.56;0.41;Negativno;Ne
15887;3.2;-48.1;9.09;0.05;Negativno;Ne
15888;6.0;-71.5;6.59;0.16;Negativno;Ne
15889;4.9;-73.1;5.94;1.41;Negativno;Ne
15890;12.8;-48.9;7.52;1.24;Negativno;Ne
15891;18.9;-54.1;10.47;0.5;Negativno;Ne
15892;1.2;-51.8;4.16;0.34;Negativno;Ne
15893;0.9;-52.2;7.25;0.55;Negativno;Ne
15894;2.9;-76.5;5.81;1.82;Negativno;Ne
15895;0.7;-54.8;6.54;0.34;Negativno;Ne
15896;10.1;-69.0;7.57;0.18;Negativno;Ne
15897;4.9;-56.0;5.85;0.26;Negativno;Ne
15898;1.8;-38.8;7.46;0.74;Negativno;Ne
15899;3.0;-57.3;6.49;0.03;Negativno;Ne
15900;0.7;-69.0;4.06;0.56;Negativno;Ne
15901;2.1;-49.4;5.65;0.35;Negativno;Ne
15902;12.4;-68.6;6.44;1.25;Negativno;Ne
15903;2.2;-67.3;10.69;1.31;Negativno;Ne
15904;9.4;-40.3;10.56;0.01;Negativno;Ne
15905;7.0;-67.0;4.83;0.78;Negativno;Ne
15906;2.7;-67.3;7.39;1.57;Negativno;Ne
15907;3.5;-44.0;8.04;0.85;Negativno;Ne
15908;0.1;-76.4;3.25;0.29;Negativno;Ne
15909;23.3;-72.6;3.92;0.45;Negativno;Ne
15910;4.8;-55.7;8.87;1.15;Negativno;Ne
15911;3.0;-52.0;5.93;0.21;Negativno;Ne
15912;1.3;-72.9;5.7;0.05;Negativno;Ne
15913;2.1;-48.8;4.63;0.38;Negativno;Ne
15914;2.9;-48.7;7.21;0.38;Negativno;Ne
15915;4.5;-68.1;7.93;0.15;Negativno;Ne
15916;0.2;-63.9;7.66;0.05;Negativno;Ne
15917;0.3;-60.5;5.93;0.27;Negativno;Ne
15918;1.5;-51.4;6.05;0.23;Negativno;Ne
15919;5.0;-75.9;7.21;0.17;Negativno;Ne
15920;4.7;-60.1;6.94;0.08;Negativno;Ne
15921;9.3;-68.4;8.17;0.86;Negativno;Ne
15922;12.9;-68.8;6.79;0.16;Negativno;Ne
15923;3.8;-71.7;6.74;1.21;Negativno;Ne
15924;1.1;-53.4;3.48;1.43;Negativno;Ne
15925;6.1;-81.3;6.19;0.51;Negativno;Ne
15926;2.0;-64.7;7.12;0.03;Negativno;Ne
15927;1.1;-54.0;9.13;0.04;Negativno;Ne
15928;2.0;-72.8;8.46;0.32;Negativno;Ne
15929;0.4;-59.4;13.44;0.23;Negativno;Ne
15930;3.0;-64.9;8.78;0.2;Negativno;Ne
15931;0.9;-58.9;5.96;0.47;Negativno;Ne
15932;2.9;-74.2;8.32;0.14;Negativno;Ne
15933;0.9;-51.8;7.46;0.65;Negativno;Ne
15934;1.3;-57.3;6.24;0.36;Negativno;Ne
15935;30.1;-60.6;8.34;0.69;Negativno;Ne
15936;1.9;-47.5;6.64;0.64;Negativno;Ne
15937;0.4;-53.2;9.08;0.1;Negativno;Ne
15938;5.8;-64.9;7.47;0.61;Negativno;Ne
15939;6.9;-40.8;6.12;0.69;Negativno;Ne
15940;0.2;-82.8;7.65;0.11;Negativno;Ne
15941;3.4;-64.9;6.92;0.11;Negativno;Ne
15942;7.2;-78.3;6.1;0.26;Negativno;Ne
15943;2.2;-39.7;7.85;0.45;Negativno;Ne
15944;3.5;-50.9;7.57;0.16;Negativno;Ne
15945;0.6;-53.2;7.48;2.44;Negativno;Ne
15946;0.5;-59.7;6.39;0.64;Pozitivno;Ne
15947;2.3;-65.4;6.8;0.13;Negativno;Ne
15948;1.9;-63.4;5.46;0.15;Negativno;Ne
15949;2.3;-71.2;9.21;0.84;Negativno;Ne
15950;1.6;-79.0;9.02;0.11;Negativno;Ne
15951;4.1;-62.6;7.7;0.18;Negativno;Ne
15952;3.8;-48.9;10.96;0.19;Negativno;Ne
15953;0.2;-52.0;6.23;0.33;Negativno;Ne
15954;3.5;-76.4;6.52;0.27;Negativno;Ne
15955;5.5;-62.6;4.42;0.29;Negativno;Ne
15956;1.5;-54.6;8.32;0.3;Negativno;Ne
15957;2.9;-41.2;7.38;0.29;Negativno;Ne
15958;2.1;-55.4;2.2;2.44;Negativno;Ne
15959;3.1;-57.0;4.98;0.29;Negativno;Ne
15960;7.0;-48.6;5.46;0.33;Negativno;Ne
15961;18.7;-64.5;7.67;0.15;Negativno;Ne
15962;0.8;-65.7;6.38;0.4;Negativno;Ne
15963;3.0;-73.1;6.07;0.44;Negativno;Ne
15964;4.1;-75.0;7.92;0.1;Negativno;Ne
15965;1.0;-68.6;7.51;0.59;Negativno;Ne
15966;8.6;-64.8;10.78;0.33;Negativno;Ne
15967;0.1;-36.6;6.38;0.6;Negativno;Ne
15968;6.8;-67.5;9.6;0.22;Negativno;Ne
15969;9.0;-69.2;6.18;0.43;Negativno;Ne
15970;0.6;-64.0;4.24;0.11;Negativno;Ne
15971;2.6;-58.0;9.69;0.23;Negativno;Ne
15972;6.9;-52.7;9.73;0.25;Negativno;Ne
15973;3.5;-63.4;9.04;0.46;Negativno;Ne
15974;12.9;-55.0;6.06;0.87;Negativno;Ne
15975;2.1;-72.6;6.1;0.27;Negativno;Ne
15976;1.6;-68.6;6.56;1.23;Negativno;Ne
15977;2.2;-79.0;4.84;0.33;Negativno;Ne
15978;13.5;-57.4;7.6;0.07;Negativno;Ne
15979;3.3;-58.8;7.06;0.49;Negativno;Ne
15980;5.1;-53.3;3.9;0.65;Negativno;Ne
15981;6.2;-57.7;5.2;0.0;Negativno;Ne
15982;7.6;-63.6;8.63;0.83;Negativno;Ne
15983;6.3;-62.0;7.37;0.04;Negativno;Ne
15984;1.9;-68.1;4.18;0.3;Negativno;Ne
15985;2.1;-71.1;8.41;0.8;Negativno;Ne
15986;0.4;-68.8;7.05;0.76;Negativno;Ne
15987;1.7;-72.9;6.87;0.46;Negativno;Ne
15988;2.6;-63.4;4.07;0.96;Negativno;Ne
15989;1.3;-58.6;6.38;0.01;Negativno;Ne
15990;0.6;-52.7;9.13;0.52;Negativno;Ne
15991;7.4;-76.4;6.25;0.18;Negativno;Ne
15992;3.4;-75.2;10.01;0.91;Negativno;Ne
15993;8.1;-48.9;3.98;0.13;Negativno;Ne
15994;1.1;-71.2;5.83;0.05;Negativno;Ne
15995;1.0;-69.0;9.34;0.15;Negativno;Ne
15996;1.0;-62.4;9.2;0.45;Negativno;Ne
15997;2.1;-75.0;8.01;1.33;Negativno;Ne
15998;0.8;-50.8;7.49;0.33;Pozitivno;Ne
15999;3.6;-57.2;4.7;0.1;Negativno;Ne
16000;0.0;-53.6;8.36;0.93;Negativno;Ne
16001;5.6;-64.7;8.46;0.45;Negativno;Ne
16002;1.1;-67.3;6.62;0.67;Negativno;Ne
16003;12.8;-66.8;5.27;0.4;Negativno;Ne
16004;9.2;-60.3;2.37;0.58;Negativno;Ne
16005;0.5;-42.2;6.75;1.0;Negativno;Ne
16006;9.3;-61.7;6.31;0.36;Negativno;Ne
16007;2.6;-57.9;8.44;0.02;Negativno;Ne
16008;5.4;-59.4;7.85;1.59;Negativno;Ne
16009;2.0;-38.3;7.69;0.53;Negativno;Ne
16010;0.4;-66.8;8.85;0.57;Negativno;Ne
16011;6.6;-73.7;7.43;0.64;Negativno;Ne
16012;2.6;-69.0;12.54;0.49;Negativno;Ne
16013;0.2;-54.9;3.09;0.12;Negativno;Ne
16014;0.2;-68.4;7.6;0.55;Negativno;Ne
16015;1.9;-54.3;7.95;0.09;Negativno;Ne
16016;3.5;-53.6;6.53;1.3;Negativno;Ne
16017;0.8;-77.5;3.57;0.29;Negativno;Ne
16018;1.8;-53.5;8.15;0.2;Negativno;Ne
16019;3.1;-63.5;6.76;1.05;Negativno;Ne
16020;27.9;-62.0;9.64;0.14;Negativno;Ne
16021;19.1;-65.6;4.01;0.73;Negativno;Ne
16022;6.1;-58.2;7.96;0.06;Negativno;Ne
16023;12.3;-42.1;5.99;0.88;Negativno;Ne
16024;10.8;-50.4;8.13;1.56;Negativno;Ne
16025;0.8;-61.5;6.22;0.13;Negativno;Ne
16026;0.6;-64.4;7.5;0.3;Negativno;Ne
16027;0.6;-49.5;8.6;0.63;Negativno;Ne
16028;1.8;-78.8;7.33;0.75;Negativno;Ne
16029;10.1;-66.0;2.88;0.11;Negativno;Ne
16030;6.1;-63.5;4.13;0.47;Negativno;Ne
16031;11.7;-51.9;7.66;0.85;Negativno;Ne
16032;1.6;-61.9;10.12;0.7;Negativno;Ne
16033;8.0;-67.6;6.85;0.76;Negativno;Ne
16034;1.6;-67.1;4.67;0.09;Negativno;Ne
16035;15.9;-71.0;8.6;0.17;Negativno;Ne
16036;2.2;-71.0;6.2;0.47;Negativno;Ne
16037;1.1;-61.8;8.31;0.0;Negativno;Ne
16038;4.0;-58.6;9.2;0.17;Negativno;Ne
16039;4.1;-66.8;7.3;0.2;Negativno;Ne
16040;4.2;-64.2;5.13;0.2;Negativno;Ne
16041;1.9;-58.5;3.23;0.44;Negativno;Ne
16042;17.6;-52.9;5.39;0.81;Negativno;Ne
16043;10.2;-53.8;10.45;0.18;Negativno;Ne
16044;1.3;-59.0;4.4;1.29;Negativno;Ne
16045;11.4;-80.4;8.02;0.89;Negativno;Ne
16046;2.6;-72.5;1.77;0.95;Negativno;Ne
16047;6.7;-64.3;6.62;1.21;Negativno;Ne
16048;1.6;-43.6;5.89;1.07;Negativno;Ne
16049;2.8;-50.7;8.78;0.72;Negativno;Ne
16050;3.1;-70.4;5.05;0.16;Negativno;Ne
16051;4.5;-49.8;9.52;0.21;Negativno;Ne
16052;7.4;-71.9;7.48;0.79;Negativno;Ne
16053;0.9;-60.3;8.2;3.34;Negativno;Ne
16054;5.8;-46.6;6.47;0.06;Negativno;Ne
16055;1.3;-55.6;9.06;0.83;Negativno;Ne
16056;1.1;-80.0;6.76;0.5;Negativno;Ne
16057;1.9;-58.6;7.62;0.41;Negativno;Ne
16058;0.4;-53.7;4.11;0.14;Negativno;Ne
16059;6.4;-54.6;5.61;0.18;Negativno;Ne
16060;8.0;-53.2;7.82;0.53;Negativno;Ne
16061;1.7;-51.4;5.07;0.13;Negativno;Ne
16062;1.0;-67.2;5.03;0.53;Negativno;Ne
16063;9.1;-85.8;6.64;0.27;Negativno;Ne
16064;9.3;-58.7;12.24;0.66;Negativno;Ne
16065;1.1;-56.8;8.1;0.55;Negativno;Ne
16066;1.7;-54.6;6.5;0.03;Negativno;Ne
16067;4.9;-65.7;4.55;0.31;Negativno;Ne
16068;1.1;-50.3;11.88;0.2;Negativno;Ne
16069;4.2;-46.4;10.19;0.16;Negativno;Ne
16070;1.8;-58.8;8.54;0.96;Negativno;Ne
16071;0.2;-58.3;6.59;0.58;Negativno;Ne
16072;1.3;-60.0;6.74;0.06;Negativno;Ne
16073;5.9;-70.5;6.07;0.07;Negativno;Ne
16074;2.9;-61.9;2.67;1.11;Negativno;Ne
16075;23.8;-51.9;7.14;0.13;Negativno;Ne
16076;1.2;-64.9;5.66;0.64;Negativno;Ne
16077;1.6;-82.1;8.35;0.16;Negativno;Ne
16078;0.4;-64.1;6.06;0.22;Negativno;Ne
16079;0.1;-50.8;9.49;0.43;Negativno;Ne
16080;5.2;-71.1;6.44;0.11;Negativno;Ne
16081;0.0;-52.9;4.06;0.77;Negativno;Ne
16082;6.3;-37.4;6.92;0.32;Negativno;Ne
16083;6.7;-54.8;7.33;0.37;Negativno;Ne
16084;1.4;-57.0;5.0;0.34;Negativno;Ne
16085;4.5;-54.3;7.37;0.64;Negativno;Ne
16086;4.9;-64.0;8.79;0.77;Negativno;Ne
16087;4.8;-49.1;8.75;0.03;Negativno;Ne
16088;0.5;-59.9;8.38;0.1;Negativno;Ne
16089;5.1;-56.4;8.44;0.07;Negativno;Ne
16090;7.0;-49.7;6.72;0.26;Negativno;Ne
16091;0.0;-58.7;2.49;0.42;Negativno;Ne
16092;15.5;-53.0;8.08;0.82;Negativno;Ne
16093;1.7;-55.3;8.12;0.81;Negativno;Ne
16094;12.2;-61.4;10.08;0.14;Negativno;Ne
16095;4.1;-72.4;8.84;0.28;Negativno;Ne
16096;1.3;-52.6;7.98;0.04;Negativno;Ne
16097;4.2;-66.7;7.51;0.4;Negativno;Ne
16098;0.0;-70.1;5.43;0.08;Negativno;Ne
16099;3.9;-63.7;8.86;1.54;Negativno;Ne
16100;2.1;-56.3;6.48;0.49;Negativno;Ne
16101;4.4;-58.7;9.57;0.13;Negativno;Ne
16102;4.7;-47.3;7.86;0.17;Negativno;Ne
16103;0.9;-67.3;4.87;0.5;Negativno;Ne
16104;5.4;-74.3;10.01;0.77;Negativno;Ne
16105;0.2;-66.6;8.32;0.59;Negativno;Ne
16106;5.0;-35.0;7.82;0.09;Negativno;Ne
16107;9.9;-64.9;8.34;0.04;Negativno;Ne
16108;6.6;-57.9;8.84;0.57;Negativno;Ne
16109;3.1;-62.8;7.7;0.15;Negativno;Ne
16110;1.3;-68.4;3.2;0.2;Negativno;Ne
16111;4.3;-57.5;6.02;0.55;Negativno;Ne
16112;0.7;-66.9;5.1;0.69;Negativno;Ne
16113;2.5;-63.4;5.14;0.01;Negativno;Ne
16114;0.9;-64.1;10.11;0.34;Negativno;Ne
16115;5.4;-68.0;8.23;1.18;Negativno;Ne
16116;1.7;-60.3;7.18;0.58;Negativno;Ne
16117;6.9;-47.4;6.45;0.36;Negativno;Ne
16118;3.6;-65.2;6.68;0.06;Negativno;Ne
16119;2.5;-71.4;5.12;2.01;Negativno;Ne
16120;2.1;-47.4;8.42;2.53;Negativno;Ne
16121;10.2;-60.6;6.61;0.54;Negativno;Ne
16122;3.9;-65.5;4.67;0.02;Negativno;Ne
16123;0.4;-67.5;5.0;0.14;Negativno;Ne
16124;4.4;-64.7;7.78;1.24;Negativno;Ne
16125;9.7;-43.8;10.2;0.39;Negativno;Ne
16126;5.8;-74.9;9.75;0.52;Negativno;Ne
16127;4.5;-65.1;6.31;0.24;Negativno;Ne
16128;3.4;-69.4;8.18;0.32;Negativno;Ne
16129;7.8;-67.5;9.49;0.42;Negativno;Ne
16130;1.4;-45.8;1.85;0.51;Negativno;Ne
16131;1.6;-67.9;6.07;0.16;Negativno;Ne
16132;0.4;-77.5;7.83;0.6;Negativno;Ne
16133;2.3;-51.6;9.79;0.63;Negativno;Ne
16134;1.5;-57.7;6.28;0.17;Negativno;Ne
16135;9.0;-64.7;6.87;0.0;Negativno;Ne
16136;0.1;-65.1;9.27;0.66;Negativno;Ne
16137;1.0;-58.7;8.93;0.67;Negativno;Ne
16138;7.9;-46.0;5.66;0.17;Negativno;Ne
16139;4.6;-67.1;5.85;1.03;Negativno;Ne
16140;0.2;-71.2;7.54;0.01;Negativno;Ne
16141;5.7;-64.1;6.12;0.12;Negativno;Ne
16142;3.8;-64.9;12.27;0.51;Negativno;Ne
16143;2.3;-70.0;8.45;0.44;Negativno;Ne
16144;2.5;-48.7;7.52;0.26;Negativno;Ne
16145;3.3;-48.9;6.85;0.13;Negativno;Ne
16146;0.5;-51.1;6.08;1.87;Negativno;Ne
16147;3.6;-67.4;4.11;1.04;Negativno;Ne
16148;1.2;-56.7;6.25;0.18;Negativno;Ne
16149;3.4;-50.9;3.66;1.07;Negativno;Ne
16150;16.3;-53.8;3.85;0.41;Negativno;Ne
16151;5.6;-59.6;3.45;0.28;Negativno;Ne
16152;1.1;-43.1;5.3;0.53;Negativno;Ne
16153;4.6;-47.2;6.81;0.44;Negativno;Ne
16154;0.1;-59.3;5.32;0.61;Negativno;Ne
16155;6.5;-65.2;9.37;0.01;Negativno;Ne
16156;15.0;-58.5;5.83;0.91;Negativno;Ne
16157;3.1;-68.0;2.8;0.86;Negativno;Ne
16158;1.5;-77.4;6.06;3.43;Negativno;Ne
16159;3.9;-69.2;5.15;0.16;Negativno;Ne
16160;5.3;-62.9;11.56;0.25;Negativno;Ne
16161;15.6;-54.9;4.48;0.59;Negativno;Ne
16162;7.8;-61.9;8.92;1.18;Negativno;Ne
16163;0.1;-79.8;6.75;1.09;Negativno;Ne
16164;11.2;-71.2;5.15;0.55;Negativno;Ne
16165;2.1;-61.9;4.7;0.11;Negativno;Ne
16166;1.0;-74.6;5.36;0.2;Negativno;Ne
16167;0.5;-68.2;9.21;0.14;Negativno;Ne
16168;16.8;-58.4;5.87;0.57;Negativno;Ne
16169;0.6;-76.6;11.05;0.39;Negativno;Ne
16170;11.2;-48.4;7.94;0.39;Negativno;Ne
16171;4.5;-63.6;6.05;0.34;Negativno;Ne
16172;8.1;-44.6;1.34;0.35;Negativno;Ne
16173;1.7;-77.2;10.44;0.01;Negativno;Ne
16174;2.5;-79.4;7.99;0.07;Negativno;Ne
16175;1.0;-55.7;7.28;2.4;Negativno;Ne
16176;30.8;-55.3;8.86;0.14;Negativno;Ne
16177;5.7;-47.6;5.48;0.36;Negativno;Ne
16178;20.5;-55.2;6.3;0.63;Negativno;Ne
16179;1.0;-63.7;7.81;0.42;Negativno;Ne
16180;3.0;-79.4;5.81;0.53;Negativno;Ne
16181;10.7;-51.9;9.22;1.24;Negativno;Ne
16182;5.9;-74.2;7.28;0.02;Negativno;Ne
16183;1.7;-62.6;4.93;0.44;Negativno;Ne
16184;0.8;-66.1;8.82;0.2;Negativno;Ne
16185;6.4;-74.5;7.72;1.66;Negativno;Ne
16186;12.5;-71.0;8.03;1.15;Negativno;Ne
16187;7.0;-74.6;8.22;1.09;Negativno;Ne
16188;4.1;-61.7;7.32;0.11;Negativno;Ne
16189;5.8;-58.4;10.18;0.81;Negativno;Ne
16190;0.9;-64.9;6.02;0.53;Negativno;Ne
16191;0.1;-54.9;8.21;0.17;Negativno;Ne
16192;2.6;-62.3;9.55;0.25;Negativno;Ne
16193;1.0;-48.2;7.34;3.18;Negativno;Ne
16194;5.6;-71.1;7.95;0.0;Negativno;Ne
16195;11.2;-60.1;4.51;1.3;Negativno;Ne
16196;0.2;-78.5;4.39;0.87;Negativno;Ne
16197;5.4;-52.7;7.96;0.47;Negativno;Ne
16198;1.2;-58.9;6.68;0.29;Negativno;Ne
16199;0.8;-51.0;6.6;0.99;Negativno;Ne
16200;0.6;-46.6;7.62;1.05;Negativno;Ne
16201;6.8;-50.6;4.35;0.01;Negativno;Ne
16202;0.7;-64.5;5.75;0.79;Negativno;Ne
16203;22.6;-70.7;2.75;1.1;Negativno;Ne
16204;10.4;-81.4;9.16;0.26;Negativno;Ne
16205;10.4;-52.4;7.4;0.45;Negativno;Ne
16206;2.6;-50.1;4.23;0.04;Negativno;Ne
16207;10.2;-63.8;6.14;0.57;Negativno;Ne
16208;0.8;-50.3;5.18;0.01;Negativno;Ne
16209;0.5;-67.7;3.73;0.0;Negativno;Ne
16210;1.5;-63.7;11.99;0.18;Negativno;Ne
16211;19.8;-71.6;6.29;0.34;Negativno;Ne
16212;4.5;-62.7;9.82;0.1;Negativno;Ne
16213;2.2;-72.7;12.98;0.26;Negativno;Ne
16214;1.5;-53.6;4.96;0.2;Negativno;Ne
16215;2.6;-47.0;5.89;0.34;Negativno;Ne
16216;1.4;-70.4;7.72;0.12;Negativno;Ne
16217;2.1;-70.4;6.22;0.24;Negativno;Ne
16218;3.2;-51.9;6.45;0.23;Negativno;Ne
16219;2.4;-46.9;8.95;0.36;Negativno;Ne
16220;2.9;-64.9;6.78;0.11;Negativno;Ne
16221;4.6;-48.4;7.6;0.84;Negativno;Ne
16222;2.6;-44.1;10.49;0.16;Negativno;Ne
16223;1.9;-66.9;4.22;0.45;Negativno;Ne
16224;10.3;-57.2;7.81;0.2;Negativno;Ne
16225;2.8;-80.4;8.36;0.26;Negativno;Ne
16226;0.6;-80.5;8.44;0.07;Negativno;Ne
16227;0.1;-51.0;4.29;0.69;Negativno;Ne
16228;6.7;-68.1;7.17;1.27;Negativno;Ne
16229;15.4;-80.5;3.73;0.21;Negativno;Ne
16230;11.6;-41.7;6.99;0.9;Negativno;Ne
16231;8.2;-88.1;6.32;0.33;Negativno;Ne
16232;3.8;-66.2;7.78;0.18;Negativno;Ne
16233;6.5;-64.5;4.73;0.56;Negativno;Ne
16234;9.6;-49.5;5.2;0.4;Negativno;Ne
16235;1.8;-55.4;8.45;0.43;Negativno;Ne
16236;4.4;-62.3;4.02;0.62;Negativno;Ne
16237;5.0;-81.0;9.96;0.46;Negativno;Ne
16238;4.3;-45.9;3.92;0.08;Negativno;Ne
16239;4.2;-61.6;7.27;0.85;Negativno;Ne
16240;0.6;-72.0;7.07;0.22;Negativno;Ne
16241;12.5;-60.0;10.04;0.27;Negativno;Ne
16242;4.9;-62.3;8.59;0.18;Negativno;Ne
16243;2.9;-56.7;9.89;1.43;Negativno;Ne
16244;0.3;-69.9;3.08;0.23;Negativno;Ne
16245;3.3;-48.6;9.75;0.51;Negativno;Ne
16246;3.7;-70.2;5.46;1.75;Negativno;Ne
16247;2.7;-58.2;8.31;0.33;Negativno;Ne
16248;2.3;-50.8;7.22;0.05;Negativno;Ne
16249;6.2;-62.8;9.38;0.47;Negativno;Ne
16250;4.9;-52.4;9.49;1.91;Negativno;Ne
16251;2.2;-53.8;5.3;0.42;Negativno;Ne
16252;6.1;-47.0;3.5;0.39;Negativno;Ne
16253;2.1;-69.8;7.84;0.37;Negativno;Ne
16254;5.3;-58.8;7.19;0.16;Negativno;Ne
16255;4.0;-71.0;6.62;2.8;Negativno;Ne
16256;5.2;-65.7;7.57;0.65;Pozitivno;Ne
16257;3.5;-82.0;5.73;0.56;Negativno;Ne
16258;7.0;-71.3;6.53;0.2;Negativno;Ne
16259;3.9;-66.1;6.93;1.72;Negativno;Ne
16260;1.7;-59.9;5.32;0.06;Negativno;Ne
16261;3.5;-66.0;6.55;2.13;Negativno;Ne
16262;13.9;-67.5;8.03;0.52;Negativno;Ne
16263;18.8;-61.2;8.77;1.4;Negativno;Ne
